result,table,bandwidth,core_usage,device_type,exec_time,get_image_duration,inference_duration,on_gpu,image_quality,mem_util,model_compression,model_load_time,name,num_hops,throughput,acc
,0,30,4500,APC,0.042305565595626836,0.0001985958417256673,0.03646358863512675,false,100,506.3406933333333,0,0.12436683972676595,model_0,2,15.08514418475086,71.878
,0,15,4500,APC,0.042329202788216724,0.0001392301150730678,0.03614244597298759,false,60,379.5458925714286,0,0.033565010343279154,model_0,1,12.079245547128451,70.602
,0,30,4500,APC,0.042413141250610346,0.00012057328224182128,0.03629083623204913,false,100,423.6726857142857,0,0.07797707830156599,model_0,1,18.43801074933333,71.878
,0,15,4500,APC,0.04242609079678853,0.00016273371378580732,0.03661834192276001,false,40,403.90519466666666,0,0.03571565945943197,model_0,2,8.873267196545582,69.332
,0,30,4500,APC,0.0425759760538737,0.0001280213197072347,0.03684592620531718,false,80,402.16166400000003,0,0.03477835655212402,model_0,2,15.789516538141243,71.452
,0,15,4000,APC,0.04260459264119466,0.0267685600121816,0.00995298417409261,true,100,2866.233344,10,3.5478665033976235,model_10,2,10.626872601006696,69.426
,0,15,4500,APC,0.042638662179311115,0.024419675827026366,0.013275369008382163,false,80,176.71645866666668,40,0.02408281962076823,model_40,2,11.167218494201478,55.54
,0,30,3000,APC,0.04264272920290629,0.0225461954275767,0.01166654086112976,true,40,2867.111253333333,30,3.9172481695810952,model_30,2,8.379039956812903,60.932
,0,30,4500,APC,0.04265263424600874,0.00012174109050205775,0.03654992365837097,false,80,380.3059931428571,0,0.03280881472996303,model_0,1,19.48400934674735,71.452
,0,30,2500,APC,0.042962506907326836,0.01772006974901472,0.012869764225823541,true,20,2873.9314834285715,40,3.7987914766584123,model_40,1,7.225269118393809,49.748
,0,10,3500,APC,0.04302455449104309,0.016777065277099608,0.020671025991439818,false,40,202.44753066666667,60,0.024296998977661133,model_60,2,6.597110159767389,49.144
,0,30,3000,APC,0.043165705885205956,0.018785124506269183,0.013613152299608503,true,100,2865.4954788571436,30,3.814380577632359,model_30,1,15.01641203593751,63.288
,0,15,2500,APC,0.04319738231386457,0.01869490347589765,0.01219236537388393,true,20,2865.416484571429,40,3.520340919494629,model_40,1,7.03615680279719,49.748
,0,10,4000,APC,0.04321087350164141,0.025344439574650355,0.011119417973927088,true,60,2861.644653714285,10,3.7477072988237654,model_10,1,8.221437109850232,67.91
,0,15,3500,APC,0.04327622723579407,0.024716387351353963,0.013582664330800374,false,80,177.23665066666663,60,0.02211340268452962,model_60,2,10.985150118056543,50.684
,0,10,4500,APC,0.04332555842399597,0.00020745038986206055,0.03761060078938802,false,20,400.97928533333334,0,0.03074534734090169,model_0,2,6.01671774176975,65.896
,0,10,4000,APC,0.043438320795694985,0.03053433934847514,0.007186372439066569,true,40,2861.4929066666664,50,3.5204919974009194,model_50,2,6.673338907089146,50.352
,0,15,4000,APC,0.04348181421416147,0.026239217894417903,0.010684867347989763,true,80,2861.675666285714,10,3.684241601399013,model_10,1,12.178412252500712,68.932
,0,10,4000,APC,0.0435155955950419,0.026829468568166096,0.010640111605326333,true,40,2874.6137599999997,10,3.4232004483540854,model_10,2,6.526955598685528,66.756
,0,10,4500,APC,0.04355539853232249,0.0022778215748923167,0.03532008780751909,false,60,294.7253394285714,0,0.033896684646606445,model_0,1,8.551180297318856,70.602
,0,15,3500,APC,0.043558632055918374,0.024301443417867025,0.01170503036181132,true,60,2862.3216640000005,20,3.954857110977173,model_20,2,8.900929858751775,67.2
,0,15,4500,APC,0.043572044304439,0.00132980523790632,0.03623191710880824,false,100,360.5035885714286,0,0.034415790012904575,model_0,1,12.68152857279925,71.878
,0,15,4500,APC,0.043578144073486334,0.028901427427927655,0.009372968355814616,true,80,2861.796010666667,0,3.6012324492136636,model_0,2,11.164457961448164,71.452
,0,15,3500,APC,0.04358009926478068,0.028262313842773435,0.007741331338882446,true,60,2855.5018240000004,60,3.8944141070048013,model_60,2,9.247427002933248,50.11
,0,5,4500,APC,0.0438569779179313,0.0021598808548667216,0.035604861216111616,false,20,309.3392290909091,0,0.03514138135043057,model_0,1,4.211088521487196,65.896
,0,10,3000,APC,0.04389633719126384,0.02357527295748393,0.01146286662419637,true,20,2863.822165333333,30,3.8989243507385254,model_30,2,5.152177038952918,57.442
,0,15,4500,APC,0.044092945507594516,0.002196420294897897,0.035900599752153664,false,80,308.89047771428574,0,0.0330242429460798,model_0,1,12.819121442137385,71.452
,0,10,4500,APC,0.044192240238189705,0.0026846861839294432,0.036103140751520796,false,40,327.1338666666666,0,0.03159173329671224,model_0,2,6.766380276516483,69.332
,0,30,3000,APC,0.04419856282642909,0.021792734588895527,0.012932133334023611,true,80,2862.5106651428573,30,4.129024403435843,model_30,1,16.330557706986934,62.956
,0,30,3000,APC,0.04421952072779337,0.025484643538792928,0.010943980852762858,true,60,2862.0376746666666,30,3.9378647009531655,model_30,2,10.653526925799865,62.19
,0,15,4500,APC,0.044264664967854826,0.0010432082017262777,0.0376172920068105,false,100,324.2693973333333,0,0.0327144463857015,model_0,2,11.018037986644416,71.878
,0,30,2500,APC,0.04449009139197214,0.020602057388850622,0.012455063649586266,true,40,2866.52416,40,3.6693360805511475,model_40,1,10.169190578615472,53.616
,0,15,3000,APC,0.04477169724873135,0.023354880469185966,0.012174956798553465,true,60,2866.703798857143,30,3.9258086340767995,model_30,1,10.417472566763992,62.19
,0,15,3500,APC,0.044921152285167146,0.024479896000453406,0.012422865220478604,true,100,2860.8868937142856,20,3.902040822165353,model_20,1,11.498337717730676,68.504
,0,15,4000,APC,0.045232144912083945,0.03146788104375203,0.007356706142425537,true,100,2880.928426666667,50,3.9601288636525473,model_50,2,10.24720763702736,52.182
,0,15,3000,APC,0.04538104979197185,0.025314483563105266,0.011751304467519125,true,40,2865.9561813333335,30,3.2989765803019204,model_30,2,7.677203822532744,60.932
,0,15,4500,APC,0.04549695356686909,0.0330904913743337,0.007190466880798339,true,80,2851.3648639999997,40,3.421931584676107,model_40,2,11.018849991708018,55.54
,0,10,3000,APC,0.04561567378044128,0.00048521947860717777,0.037631866216659544,false,20,315.21041066666663,30,0.0228729248046875,model_30,2,4.948954202049691,57.442
,0,15,2500,APC,0.04569675173078264,0.00010345172882080078,0.036080264874867034,false,20,344.0745325714285,40,0.025347300938197544,model_40,1,6.755435624404392,49.748
,0,30,3000,APC,0.04580611348152161,0.00018707521756490073,0.03793754529953003,false,20,377.62252800000005,30,0.027634223302205402,model_30,2,5.797081161312427,57.442
,0,15,4500,APC,0.04591850550969442,0.003760102351506551,0.03655676110585531,false,80,257.0376533333333,0,0.03419081370035807,model_0,2,11.09032337952541,71.452
,0,10,2500,APC,0.04592803304536002,0.00017154867308480398,0.03607492317472185,false,20,320.0239908571429,40,0.02625714029584612,model_40,1,5.96210916465076,49.748
,0,30,3000,APC,0.04593766379356384,0.0002608975569407145,0.037845091740290326,false,40,362.541056,30,0.026379187901814777,model_30,2,8.06085751854078,60.932
,0,10,2500,APC,0.04601401928492955,0.021114947625568932,0.012331301518848963,true,20,2869.7090925714288,40,3.7650601182665144,model_40,1,6.067294887777692,49.748
,0,15,3000,APC,0.04606213733128139,0.00019679798398699079,0.03732757350376674,false,20,389.5922102857143,30,0.02789010320390974,model_30,1,7.301002045351347,57.442
,0,30,2500,APC,0.04615568201882498,0.00009430585588727678,0.03657983238356454,false,20,354.9301028571429,40,0.025721379688807895,model_40,1,7.106577866653133,49.748
,0,10,3000,APC,0.04637609451157706,0.00020850137301853727,0.037854920080729895,false,20,379.49791085714287,30,0.025968755994524275,model_30,1,6.394951086336678,57.442
,0,30,3000,APC,0.04646372250148228,0.0001833749498639788,0.03769557298932757,false,20,393.02114742857145,30,0.027497223445347378,model_30,1,7.593942355225695,57.442
,0,10,3000,APC,0.046701802662440714,0.025459155355181014,0.012076280423573085,true,40,2868.8980845714286,30,3.5877790110451833,model_30,1,7.3098202711374665,60.932
,0,30,2500,APC,0.04678470969200134,0.022170241594314577,0.012757874727249147,true,60,2868.8559542857142,40,3.8097565855298723,model_40,1,12.163767193501284,54.562
,0,15,3000,APC,0.046793931325276684,0.0023722941875457763,0.03704288681348165,false,40,258.57911466666667,30,0.02448240915934245,model_30,2,7.135352105865434,60.932
,0,10,2500,APC,0.046810383830751694,0.003265873977116176,0.03470742392539978,false,40,213.79364571428573,40,0.026629958833966936,model_40,1,6.589795745413246,53.616
,0,30,3000,APC,0.04709330715451922,0.00019749757221766882,0.038508145196097236,false,40,389.41959314285714,30,0.027046135493687222,model_30,1,10.610957922559477,60.932
,0,30,3000,APC,0.04711755267779033,0.027388973951339723,0.011541961749394735,true,80,2852.814848,30,3.740744193394979,model_30,2,13.561678575066514,62.956
,0,30,3000,APC,0.04711957502365113,0.00039878193537394205,0.038993957042694094,false,60,338.37056,30,0.027280569076538086,model_30,2,10.170964828946738,62.19
,0,10,4000,APC,0.04713666001955668,0.0002244697411855062,0.04104432694117228,false,20,418.42824533333334,10,0.03134838740030924,model_10,2,5.666644248788782,63.254
,0,15,2500,APC,0.04714331071717399,0.02342818052428109,0.012238408565521242,true,40,2857.4169965714286,40,3.79876777103969,model_40,1,8.96157641098083,53.616
,0,10,4000,APC,0.047189535140991216,0.00008734934670584544,0.04066092205047608,false,20,408.12485485714285,10,0.03202547345842634,model_10,1,7.135552643267567,63.254
,0,30,2500,APC,0.04724459188325065,0.0002185471739087786,0.03707613498823984,false,40,326.832128,40,0.026275668825422014,model_40,1,9.8242200142522,53.616
,0,5,3500,APC,0.0472632166147232,0.027181215984480724,0.012273574437413901,true,20,2863.6110262857146,20,3.810128092765808,model_20,1,3.9554062937422336,62.106
,0,15,2500,APC,0.047290207386016844,0.00033871647289821074,0.03694821180616107,false,40,303.763456,40,0.024614606584821428,model_40,1,8.54895679288408,53.616
,0,30,4000,APC,0.047317135538373675,0.00008283162117004393,0.04074088338443211,false,20,415.6954331428572,10,0.03042888641357422,model_10,1,8.527164056415828,63.254
,0,15,3000,APC,0.04732167400632586,0.00021642705372401644,0.03866708786146982,false,40,375.29951085714293,30,0.02657130786350795,model_30,1,9.17386473668797,60.932
,0,30,3000,APC,0.04734417978922526,0.027755453348159792,0.011361573537190755,true,100,2860.7392426666665,30,3.5514798164367676,model_30,2,12.517631657727291,63.288
,0,30,3000,APC,0.047388398965199786,0.0006777391433715821,0.039457313537597655,false,100,296.984576,30,0.07325625419616699,model_30,2,11.906962163549133,63.288
,0,10,3500,APC,0.04742550834019979,0.03274245842297872,0.007650359312693277,true,40,2873.886037333333,60,3.896547238032023,model_60,2,6.3818878683836315,49.144
,0,15,4000,APC,0.047464589754740404,0.00011266628901163737,0.04135232504208883,false,40,412.78805333333327,10,0.03313748041788737,model_10,2,8.411200346643492,66.756
,0,15,3500,APC,0.047500155925750735,0.000094651426587786,0.04013566054616656,false,20,413.827072,20,0.029050452368600026,model_20,1,7.723956135358295,62.106
,0,10,3000,APC,0.04751412745884487,0.0002680549280984061,0.038961145060403005,false,40,304.00453485714286,30,0.02672266960144043,model_30,1,6.881632813036775,60.932
,0,15,4000,APC,0.04752789446285793,0.00008823176792689733,0.040973826987402776,false,20,409.5291977142857,10,0.032631942204066684,model_10,1,8.09654398233236,63.254
,0,15,3000,APC,0.047590522686640414,0.002640941063563029,0.0379051243464152,false,60,228.68241066666667,30,0.02556745211283366,model_30,2,8.265239910121275,62.19
,0,30,4000,APC,0.047614977200826004,0.00009104371070861817,0.04137117226918539,false,20,418.8637866666666,10,0.03120589256286621,model_10,2,6.507188812069919,63.254
,0,30,3500,APC,0.04766854993502299,0.00009403618176778156,0.040992337067921956,false,20,395.7405013333334,20,0.02712694803873698,model_20,2,6.218445711691113,62.106
,0,15,3000,APC,0.0477052686214447,0.00020447206497192384,0.039284685373306275,false,60,334.3804708571428,30,0.02611827850341797,model_30,1,10.01801685818259,62.19
,0,15,3500,APC,0.04770706939697266,0.00010630917549133301,0.04097692728042602,false,40,392.0090453333333,20,0.030812660853068035,model_20,2,7.969954549968122,65.98
,0,15,4000,APC,0.04770765026410421,0.00009229278564453125,0.041676729520161944,false,20,417.378304,10,0.03202279408772787,model_10,2,6.400474956385966,63.254
,0,15,2500,APC,0.04771348105158124,0.0018315681389399938,0.036313400609152655,false,60,233.53226971428572,40,0.025340488978794644,model_40,1,9.422246421637967,54.562
,0,10,4500,APC,0.04771517968177796,0.034825100898742675,0.0073701254526774085,true,60,2859.9077546666667,40,3.7376366456349692,model_40,2,7.347706440322227,54.562
,0,10,3500,APC,0.047796163524900175,0.00009438776969909668,0.04043530757086618,false,20,407.8199954285715,20,0.030488388878958567,model_20,1,6.744338162181732,62.106
,0,15,4000,APC,0.047805263042449954,0.00009423232078552247,0.041137058121817456,false,40,405.0306194285714,10,0.03318483488900321,model_10,1,10.336625590200018,66.756
,0,30,2500,APC,0.04782093473843165,0.0005497557435716901,0.03747304739270891,false,60,316.28843885714286,40,0.02459021977015904,model_40,1,12.0645841808203,54.562
,0,10,3500,APC,0.047849035978317266,0.029014924844106036,0.011479166428248089,true,40,2856.166741333333,20,4.348714590072632,model_20,2,6.220011203351966,65.98
,0,10,2500,APC,0.04785247608593531,0.011852692297526767,0.028133078234536306,false,60,186.99234742857143,40,0.025285039629255022,model_40,1,7.515459413217029,54.562
,0,30,3500,APC,0.0478885452747345,0.00009382685025533041,0.04098027245203654,false,40,405.52721066666663,20,0.0278322696685791,model_20,2,8.823111499835832,65.98
,0,5,2500,APC,0.04791080123727971,0.011023935534737328,0.02883880649913441,false,20,179.74960872727272,40,0.02656641873446378,model_40,1,3.696280066376876,49.748
,0,30,3500,APC,0.04792597426686968,0.00008757328987121583,0.04054445317813328,false,20,406.53794742857144,20,0.03110337257385254,model_20,1,8.101710204080836,62.106
,0,15,3500,APC,0.047926556984583535,0.0002584991455078125,0.04123645393053691,false,60,322.5204053333333,20,0.028731902440388996,model_20,2,8.764799954198388,67.2
,0,15,2500,APC,0.04803093555995396,0.006763532468250818,0.03237410596438817,false,100,192.39029028571431,40,0.02528108869280134,model_40,1,10.448386508446234,55.862
,0,15,4000,APC,0.04804533584912618,0.03424765880902608,0.007313298304875693,true,80,2862.560597333333,50,3.8051950931549072,model_50,2,10.526312329422582,51.87
,0,10,3500,APC,0.04807197912534078,0.029712872902552288,0.01333678158124288,false,60,186.10039466666663,60,0.023321787516276043,model_60,2,7.156133865772868,50.11
,0,15,3000,APC,0.04808901341756185,0.0002872401873270671,0.03945884482065837,false,20,363.34796800000004,30,0.02588804562886556,model_30,2,5.2439939856670295,57.442
,0,10,3500,APC,0.048138905457087926,0.02837726793970381,0.012070264986583165,true,60,2860.1063131428573,20,3.7278635842459544,model_20,1,7.879239975359916,67.2
,0,30,4000,APC,0.048139449392046244,0.00008911701611110142,0.04139532685279846,false,40,407.8293577142857,10,0.03264784812927246,model_10,1,11.931203288610769,66.756
,0,30,4000,APC,0.04814587044715881,0.00023572738965352375,0.04195601320266723,false,40,414.7664213333333,10,0.030648469924926758,model_10,2,9.277949946147075,66.756
,0,15,3500,APC,0.04817742988041469,0.00009237170219421387,0.04071894812583924,false,40,390.4658285714286,20,0.03016110828944615,model_20,1,9.71212013826259,65.98
,0,10,4500,APC,0.048195441211972924,0.03498612298284258,0.007398112228938512,true,100,2859.7768777142855,60,3.8974176474979947,model_60,1,8.73789022643909,50.92
,0,10,4000,APC,0.048208944422858106,0.00009640911647251674,0.041723402023315426,false,40,387.6512914285714,10,0.03292264257158552,model_10,1,7.8153791373157855,66.756
,0,10,4500,APC,0.04826545850435893,0.00709100087483724,0.03568797238667806,false,60,225.04789333333335,0,0.03100744883219401,model_0,2,7.124846268746846,70.602
,0,10,4500,APC,0.04827632451057434,0.008470395122255597,0.03388464369092669,false,100,217.60058514285714,0,0.03484538623264858,model_0,1,8.714223602856011,71.878
,0,30,4000,APC,0.04830547039849418,0.00008683909688677107,0.04166876445497785,false,60,407.9867611428572,10,0.03220006397792271,model_10,1,14.597421116335726,67.91
,0,30,3000,APC,0.04830979044096811,0.00018562139783586773,0.039505006074905404,false,60,388.4324571428571,30,0.025535481316702708,model_30,1,13.010471889465697,62.19
,0,5,3000,APC,0.04834834972294893,0.004500793001868507,0.035822128447619346,false,20,212.3705250909091,30,0.02718140862204812,model_30,1,3.6427425084160645,57.442
,0,30,3500,APC,0.04835563370159694,0.00008841824531555176,0.04092215803691319,false,40,403.2313051428572,20,0.031626837594168525,model_20,1,11.15998341353877,65.98
,0,30,3500,APC,0.048378161748250326,0.00016733892758687336,0.04146069463094076,false,60,405.430272,20,0.028647899627685547,model_20,2,10.909145657905917,67.2
,0,30,4000,APC,0.04846214453379313,0.00008946371078491211,0.0423992097377777,false,60,400.86050133333333,10,0.030996402104695637,model_10,2,11.650414374052815,67.91
,0,15,4000,APC,0.048470646142959595,0.0001711410681406657,0.04247728689511617,false,60,365.36729599999995,10,0.02808992067972819,model_10,2,9.32016894267994,67.91
,0,30,3000,APC,0.04847251955668131,0.0008765275478363038,0.039783902168273926,false,80,288.70109866666667,30,0.025530417760213215,model_30,2,12.876279870925513,62.956
,0,10,4500,APC,0.04849863529205323,0.03341182780265808,0.009560351928075155,true,60,2865.917952,0,3.8266563415527344,model_0,2,7.197963960617802,70.602
,0,15,4000,APC,0.04851575817380633,0.00014663001469203404,0.04198421454429626,false,60,396.1136274285714,10,0.033168792724609375,model_10,1,11.252999412465387,67.91
,0,15,3500,APC,0.04857628854115804,0.00008788307507832845,0.04169447286923727,false,20,404.4704426666667,20,0.02867611249287923,model_20,2,5.904706923778819,62.106
,0,15,4000,APC,0.04858288757006327,0.03253297622998556,0.010064973036448162,true,80,2857.9689813333334,10,3.296980937321981,model_10,2,10.597693196908331,68.932
,0,15,2500,APC,0.048678264107022966,0.011326790264674596,0.029454790966851375,false,80,191.602688,40,0.02390078135899135,model_40,1,11.065751668548172,55.54
,0,15,3500,APC,0.04874696149144854,0.028199840545654296,0.012614197628838678,true,80,2864.4369554285718,20,4.0584830897195,model_20,1,11.638382399303392,68.162
,0,10,3500,APC,0.04875345877238683,0.00013498285838535855,0.041465956619807655,false,40,379.82442057142856,20,0.03194056238446917,model_20,1,7.363405659378253,65.98
,0,30,2500,APC,0.04877852695076553,0.0008213870313296106,0.038123231239692516,false,100,299.26955885714284,40,0.06969295229230608,model_40,1,14.220653291154534,55.862
,0,10,4500,APC,0.04880232262611389,0.030470527013142904,0.0132929736773173,false,60,183.67010133333335,40,0.0238799254099528,model_40,2,7.142564283775623,54.562
,0,10,3000,APC,0.048818803106035515,0.004297082151685443,0.03677856479372297,false,60,204.28858514285716,30,0.026993274688720703,model_30,1,7.394525076096504,62.19
,0,15,3500,APC,0.048925627946853636,0.00012882726533072335,0.041448538337435045,false,60,395.358208,20,0.03253000123160226,model_20,1,10.662250084837424,67.2
,0,15,3500,APC,0.04893064880371093,0.030902949651082354,0.011055513699849445,true,100,2861.8055679999998,20,3.89575465520223,model_20,2,9.921169701019414,68.504
,0,30,2500,APC,0.04898770713806152,0.02538903089932033,0.012326652765274048,true,100,2852.126134857143,40,3.841785499027797,model_40,1,14.370493659611649,55.862
,0,30,4000,APC,0.049035569088799615,0.00009531712532043458,0.04232503424371992,false,100,410.78959542857143,10,0.12141135760716029,model_10,1,17.267253716214167,69.426
,0,15,3000,APC,0.0490550274848938,0.001115417582648141,0.03958737761633736,false,100,247.27844571428574,30,0.026240757533482144,model_30,1,10.510538428932056,63.288
,0,10,3000,APC,0.049135136683781944,0.006257697979609171,0.03555496946970622,false,40,199.18848000000003,30,0.025638421376546223,model_30,2,5.761631216438495,60.932
,0,30,3000,APC,0.049215919971466064,0.00021966671943664552,0.040661381006240845,false,100,362.5638765714286,30,0.08145471981593541,model_30,1,15.21480935285193,63.288
,0,30,4000,APC,0.049230169614156084,0.0001157395839691162,0.04307452098528544,false,80,401.45715199999995,10,0.0296478271484375,model_10,2,14.89133747022241,68.932
,0,5,4000,APC,0.04928052271496166,0.0006421800743449817,0.04207454267415133,false,20,347.3646312727273,10,0.032730449329723015,model_10,1,4.012368582666519,63.254
,0,30,4000,APC,0.049292761166890464,0.00008644485473632813,0.04327398721377055,false,100,408.1855146666667,10,0.06185611089070638,model_10,2,13.970471441202816,69.426
,0,30,2500,APC,0.04931486150196619,0.0016386669363294328,0.03830283883639744,false,80,277.01189485714286,40,0.02544334956577846,model_40,1,15.228168618020556,55.54
,0,10,4500,APC,0.049316824981144494,0.02986740166800363,0.013767255101885116,false,100,184.7430582857143,60,0.024914332798549106,model_60,1,8.717234286138448,50.92
,0,30,3500,APC,0.04932135857854571,0.00008884150641305106,0.041766962153570994,false,60,402.5344,20,0.03607371875217983,model_20,1,13.744645149664718,67.2
,0,10,4000,APC,0.04932918245451791,0.0007179311684199743,0.04222037516321455,false,60,337.90069028571435,10,0.03242795807974679,model_10,1,8.115093808324433,67.91
,0,30,3500,APC,0.04937000719706217,0.00009340143203735353,0.04238441371917725,false,80,362.799104,20,0.0315094788869222,model_20,2,13.688018897995315,68.162
,0,15,4000,APC,0.049423738241195676,0.00018831459681193033,0.04314334130287171,false,100,360.951808,10,0.02892931302388509,model_10,2,10.310478991969452,69.426
,0,30,3000,APC,0.0494295265674591,0.00020266219547816682,0.0405587636402675,false,80,352.36191085714285,30,0.02737607274736677,model_30,1,16.26528378410658,62.956
,0,30,4000,APC,0.04948301209722246,0.00009338971546718052,0.04277399063110352,false,80,406.3495314285714,10,0.032301630292619975,model_10,1,18.27897659813421,68.932
,0,5,3500,APC,0.0495025493665175,0.0013919986594807018,0.04088043763420798,false,20,290.84876799999995,20,0.03149973262440075,model_20,1,3.7868822012622743,62.106
,0,15,4000,APC,0.049530122177941456,0.00012073305674961634,0.04285786846705846,false,100,378.5417874285714,10,0.0325136525290353,model_10,1,11.888185169017039,69.426
,0,15,4000,APC,0.04981037075178964,0.0008234247139522008,0.04244274510656084,false,80,340.6210194285714,10,0.03130831037248884,model_10,1,12.09696809236929,68.932
,0,15,3500,APC,0.04985180950164795,0.03538493267695109,0.007556813796361288,true,100,2857.3668693333334,60,3.8954320748647056,model_60,2,9.847972566207531,50.92
,0,15,3500,APC,0.049900657971700034,0.0009066948890686034,0.042034783442815145,false,100,289.923072,20,0.030931711196899414,model_20,2,9.566432309538056,68.504
,0,10,3500,APC,0.049938691536585485,0.0038859664599100747,0.03980878138542175,false,40,285.10208,20,0.028673966725667317,model_20,2,6.073647678023529,65.98
,0,10,4000,APC,0.04996165378888448,0.0024475634892781573,0.04155606158574422,false,40,327.30862933333333,10,0.029497702916463215,model_10,2,6.394155655227606,66.756
,0,15,3000,APC,0.05004586831728617,0.007000048875808716,0.036083557923634844,false,100,194.44667733333335,30,0.026176611582438152,model_30,2,9.134015291066113,63.288
,0,30,3500,APC,0.05007776628221785,0.00009335633686610632,0.04238525697163172,false,100,397.9825737142857,20,0.111422027860369,model_20,1,16.251511251468678,68.504
,0,15,3000,APC,0.050117433173315865,0.0038235309123992914,0.03816423337800163,false,80,216.90016914285712,30,0.02546003886631557,model_30,1,10.849866844453487,62.956
,0,10,4000,APC,0.05028977831204732,0.031142935434977214,0.014096701304117838,false,60,179.1685973333333,50,0.023091554641723633,model_50,2,7.110997082539947,51.158
,0,30,3500,APC,0.05037301594870431,0.0000951193060193743,0.04282178780010768,false,80,386.41839542857144,20,0.029382875987461636,model_20,1,17.305964081187284,68.162
,0,10,3500,APC,0.050381130014147076,0.0014838723455156595,0.041962864194597514,false,60,287.76448,20,0.030279125486101423,model_20,1,7.638809862354294,67.2
,0,15,3500,APC,0.05040257855824063,0.0005968528815678188,0.04244279159818377,false,100,362.13730742857143,20,0.030989442552839006,model_20,1,11.215357335049587,68.504
,0,15,3000,APC,0.050483067194620763,0.03215028150876363,0.010521799166997274,true,60,2861.187072,30,3.5506621996561685,model_30,2,8.6364607168479,62.19
,0,15,3500,APC,0.050668949706213814,0.0011715748991285048,0.042246168817792626,false,80,309.21991314285714,20,0.030812195369175503,model_20,1,11.410278727666931,68.162
,0,10,3500,APC,0.05075748705863953,0.00019399468104044597,0.04386362473169963,false,20,397.28605866666675,20,0.02628040313720703,model_20,2,5.2999909070826545,62.106
,0,15,4000,APC,0.05093968590100606,0.0021202677885691326,0.042774087985356646,false,80,276.4909226666667,10,0.029745976130167644,model_10,2,10.45693295100038,68.932
,0,15,2000,APC,0.05098659798077175,0.023709208250045775,0.013116058622087751,true,20,2867.081801142857,50,3.778895480292184,model_50,1,6.605232299766692,46.716
,0,10,2500,APC,0.05101767815862383,0.023099716561181205,0.02124587798118591,false,100,188.31477028571427,40,0.02442666462489537,model_40,1,8.296567246856073,55.862
,0,30,2000,APC,0.05107249069213867,0.02359137065070016,0.012887220178331648,true,20,2867.5686400000004,50,3.759622812271118,model_50,1,6.675868190397685,46.716
,0,15,3000,APC,0.05113279954592387,0.010681470394134522,0.03355057247479757,false,80,182.73894399999998,30,0.027618408203125,model_30,2,9.868667662578758,62.956
,0,15,3000,APC,0.05114611257825579,0.02986125247819083,0.012012575149536133,true,100,2861.7552457142856,30,3.862948553902762,model_30,1,10.796914130927009,63.288
,0,30,2500,APC,0.05132217672892979,0.026510605778012956,0.01239376953669957,true,80,2857.050697142857,40,3.5985472883496965,model_40,1,15.196002083692932,55.54
,0,10,4000,APC,0.0513789849962507,0.003967684405190604,0.041011056797845016,false,100,235.53111771428573,10,0.03377270698547363,model_10,1,8.368782811853158,69.426
,0,10,3000,APC,0.05164158671242851,0.015404777697154454,0.029305680615561353,false,100,193.1316662857143,30,0.028433901923043386,model_30,1,8.185000670664307,63.288
,0,15,3500,APC,0.051658058245976766,0.03459091075261434,0.010639726003011067,true,80,2863.1094613333335,20,4.272223075230916,model_20,2,10.277529005024318,68.162
,0,15,2500,APC,0.0522484313079289,0.028942862851279123,0.012009619746889386,true,60,2872.9999359999997,40,3.9907982689993724,model_40,1,9.79297559080713,54.562
,0,10,4000,APC,0.05229551490147908,0.039166040500005085,0.007176549593607584,true,60,2858.565632,50,3.8914523919423423,model_50,2,6.992919998475358,51.158
,0,10,4500,APC,0.0524929726448926,0.03596735351735895,0.010544301488182766,true,100,2943.8383941818183,0,4.4133816740729594,model_0,1,8.145936617629326,71.878
,0,10,4000,APC,0.05262146576245625,0.03657024375597636,0.01008452010154724,true,60,2865.8674346666667,10,4.092356363932292,model_10,2,6.924791734105756,67.91
,0,10,3500,APC,0.05273172140121459,0.007017055886132377,0.0388225987638746,false,100,206.2336,20,0.029944556100027903,model_20,1,8.088950149182306,68.504
,0,5,3000,APC,0.052772651416914805,0.032196681431361604,0.011714395250592913,true,20,2855.1697554285715,30,3.6824569531849454,model_30,1,3.8231411164714713,57.442
,0,15,3500,APC,0.05279519613583883,0.004767607927322388,0.0414959241549174,false,80,250.37482666666665,20,0.03080471356709798,model_20,2,9.82718701222433,68.162
,0,15,3500,APC,0.05282277003924052,0.03802391044298808,0.0078068404992421465,true,80,2856.352426666667,60,3.868449846903483,model_60,2,10.183895016435562,50.684
,0,10,4500,APC,0.052912293876920424,0.03337849347931998,0.013717220919472833,false,80,191.38267428571427,60,0.02663595335824149,model_60,1,8.751633653441033,50.684
,0,10,4500,APC,0.0531221810749599,0.03935751352991377,0.007653172935758318,true,80,2861.3456457142856,60,3.906322343008859,model_60,1,8.765008716590781,50.684
,0,30,2000,APC,0.05315683974538531,0.025796910524368288,0.01342753985949925,true,40,2871.3679725714283,50,3.7586326599121094,model_50,1,9.383664989895484,50.352
,0,10,4500,APC,0.05331141441208975,0.015820919002805436,0.03157853433064052,false,80,216.54557257142855,0,0.03423513684953962,model_0,1,8.722717576604452,71.452
,0,10,4500,APC,0.053400173766272416,0.0367503799029759,0.01056622760636466,true,80,2856.889782857143,0,4.099425826753889,model_0,1,8.7818496572735,71.452
