avg_latency_spf,avg_througput_fps,case,classifier_cpu_mcores_ps,classifier_cpu_requested_millicores,data_quality,frame_duration_s,frame_queue_duration_s,get_image_duration_s,gpu,inference_threads,latency_spf,model,model_load_duration_s,model_quality,model_runtime,network_usage_mb,network_usage_megabits_ps,network_usage_megabits_ps_2,num_frames,num_hops,num_workers,requested_bandwidth_mbps,run_time_s,sensor_cpu_requested_millicores,source_file,tranfer_duration_s,uploaded_at
0.1693133264780044,5.984313488006592,offload,994.5490112304688,2000.0,40.0,0.1692279875278473,25.96222305297852,0.00046135246520861983,False,1.0,0.1693133264780044,acdnet,0.0488495044410228,70.0,pytorch,178773.609375,8.84050178527832,8.451254844665527,400.0,1.0,1.0,70.0,67.72533416748047,500.0,250210_acd_onoffbench.csv,0.0366192013025283,2025-03-20T16:05:05.290Z
0.1633983254432678,6.164274215698242,offload,991.9669799804688,4000.0,40.0,0.1633327156305313,21.61642074584961,0.00035155017394572496,False,1.0,0.1633983254432678,acdnet,0.0198428630828857,70.0,pytorch,178773.609375,9.649083137512209,8.756291389465332,400.0,1.0,1.0,30.0,65.35933685302734,500.0,250210_acd_onoffbench.csv,0.0537934340536594,2025-03-20T16:05:05.290Z
0.1387091726064682,7.284914493560791,offload,987.6281127929688,4000.0,40.0,0.1386224925518036,5.25163459777832,0.0030295613687485,False,1.0,0.1387091726064682,acdnet,0.0411447696387767,70.0,pytorch,178773.609375,11.66209888458252,10.31714916229248,400.0,1.0,1.0,15.0,55.48366928100586,500.0,250210_acd_onoffbench.csv,0.1130790561437606,2025-03-20T16:05:05.290Z
0.2720208466053009,3.718028545379639,offload,1923.1778564453125,2000.0,40.0,0.2718423902988434,10.572811126708984,0.0014743056381121,False,6.0,0.2720208466053009,acdnet,0.0450007133185863,70.0,pytorch,178773.609375,5.703790664672852,5.261096000671387,400.0,1.0,1.0,30.0,108.80833435058594,500.0,250210_acd_onoffbench.csv,0.2243800610303878,2025-03-20T16:05:05.290Z
0.2285275012254715,4.787717342376709,offload,1935.25537109375,2000.0,40.0,0.2283940017223358,9.55715274810791,0.0078166592866182,False,6.0,0.2285275012254715,acdnet,0.039381980895996,70.0,pytorch,178773.609375,7.197390556335449,6.261937141418457,400.0,1.0,1.0,70.0,91.41099548339844,500.0,250210_acd_onoffbench.csv,0.1797095239162445,2025-03-20T16:05:05.290Z
1.594042420387268,0.6273928284645081,offload,208.7563018798828,2000.0,70.0,1.5939990282058716,0.0403195694088935,1.4901537895202637,False,6.0,1.594042420387268,acdnet,0.0150224370881915,70.0,pytorch,178773.609375,1.1102864742279053,0.8972331881523132,400.0,1.0,1.0,1.0,637.6170043945312,500.0,250210_acd_onoffbench.csv,1.5926809310913086,2025-03-20T16:05:05.290Z
1.6467658281326294,0.6081390976905823,offload,156.2933349609375,2000.0,70.0,1.6467084884643557,0.0366288386285305,1.5325318574905396,False,3.0,1.6467658281326294,acdnet,0.0317083187401294,70.0,pytorch,178773.609375,1.0945087671279907,0.8685137033462524,400.0,1.0,1.0,1.0,658.7063598632812,500.0,250210_acd_onoffbench.csv,1.6472572088241575,2025-03-20T16:05:05.290Z
0.1110608279705047,9.071890830993652,offload,2759.343505859375,4000.0,40.0,0.1109678000211715,0.0445699021220207,0.0442758910357952,False,6.0,0.1110608279705047,acdnet,0.0222651958465576,70.0,pytorch,178773.609375,14.236390113830566,12.888322830200195,400.0,1.0,1.0,15.0,44.42433166503906,500.0,250210_acd_onoffbench.csv,0.1104037687182426,2025-03-20T16:05:05.290Z
0.1062124967575073,9.416287422180176,offload,1946.6878662109373,2000.0,40.0,0.1061490103602409,0.5496737957000732,0.0020745140500366,False,3.0,0.1062124967575073,acdnet,0.0187595691531896,70.0,pytorch,178773.609375,15.17468547821045,13.473407745361328,400.0,1.0,1.0,15.0,42.48500061035156,500.0,250210_acd_onoffbench.csv,0.1030183881521225,2025-03-20T16:05:05.290Z
0.1412124931812286,7.123114109039307,offload,984.234619140625,2000.0,40.0,0.1411406844854354,7.69596529006958,0.0002915075456257909,False,1.0,0.1412124931812286,acdnet,0.0139774084091186,70.0,pytorch,178773.609375,11.242032051086426,10.133073806762695,400.0,1.0,1.0,15.0,56.48500061035156,500.0,250210_acd_onoffbench.csv,0.1031988486647605,2025-03-20T16:05:05.290Z
